Ensembl ID	shares_CDS_and_UTR_with_OTTT ID
ENSG00000157017	OTTHUMT00000379272
ENSG00000157020	OTTHUMT00000250563
ENSG00000157020	OTTHUMT00000250564
ENSG00000157020	OTTHUMT00000314428
ENSG00000157036	OTTHUMT00000254063
ENSG00000157036	OTTHUMT00000342787
ENSG00000157045	OTTHUMT00000252089
ENSG00000157060	OTTHUMT00000085956
ENSG00000157064	OTTHUMT00000086255
ENSG00000157064	OTTHUMT00000086256
ENSG00000157077	OTTHUMT00000022084
ENSG00000157077	OTTHUMT00000022085
ENSG00000157087	OTTHUMT00000276086
ENSG00000157093	OTTHUMT00000254729
ENSG00000157103	OTTHUMT00000102767
ENSG00000157106	OTTHUMT00000391817
ENSG00000157107	OTTHUMT00000368795
ENSG00000157107	OTTHUMT00000369831
ENSG00000157110	OTTHUMT00000376356
ENSG00000157110	OTTHUMT00000376357
ENSG00000157110	OTTHUMT00000376358
ENSG00000157111	OTTHUMT00000254037
ENSG00000157119	OTTHUMT00000256651
ENSG00000157131	OTTHUMT00000022890
ENSG00000157150	OTTHUMT00000251978
ENSG00000157152	OTTHUMT00000339678
ENSG00000157168	OTTHUMT00000376412
ENSG00000157168	OTTHUMT00000376467
ENSG00000157168	OTTHUMT00000376469
ENSG00000157168	OTTHUMT00000376979
ENSG00000157181	OTTHUMT00000086352
ENSG00000157184	OTTHUMT00000024757
ENSG00000157191	ENST00000406746
ENSG00000157191	OTTHUMT00000006680
ENSG00000157191	OTTHUMT00000006681
ENSG00000157191	OTTHUMT00000368119
ENSG00000157191	OTTHUMT00000368120
ENSG00000157193	OTTHUMT00000024699
ENSG00000157193	OTTHUMT00000024700
ENSG00000157193	OTTHUMT00000024701
ENSG00000157193	OTTHUMT00000024702
ENSG00000157193	OTTHUMT00000387761
ENSG00000157211	OTTHUMT00000022209
ENSG00000157212	OTTHUMT00000322223
ENSG00000157214	ENST00000394621
ENSG00000157214	OTTHUMT00000059662
ENSG00000157214	OTTHUMT00000139682
ENSG00000157214	OTTHUMT00000139684
ENSG00000157214	OTTHUMT00000139686
ENSG00000157216	OTTHUMT00000022720
ENSG00000157216	OTTHUMT00000022721
ENSG00000157216	OTTHUMT00000388322
ENSG00000157219	OTTHUMT00000322240
ENSG00000157224	OTTHUMT00000059221
ENSG00000157224	OTTHUMT00000140202
ENSG00000157224	OTTHUMT00000350905
ENSG00000157227	OTTHUMT00000071660
ENSG00000157240	OTTHUMT00000059367
ENSG00000157259	OTTHUMT00000253929
ENSG00000157303	OTTHUMT00000053120
ENSG00000157315	OTTHUMT00000268951
ENSG00000157322	OTTHUMT00000268955
ENSG00000157326	OTTHUMT00000071857
ENSG00000157330	OTTHUMT00000005325
ENSG00000157330	OTTHUMT00000005326
ENSG00000157343	OTTHUMT00000355818
ENSG00000157349	OTTHUMT00000268965
ENSG00000157350	OTTHUMT00000268968
ENSG00000157353	OTTHUMT00000157291
ENSG00000157353	OTTHUMT00000157292
ENSG00000157358	ENST00000330087
ENSG00000157358	OTTHUMT00000021796
ENSG00000157379	OTTHUMT00000073168
ENSG00000157379	OTTHUMT00000073170
ENSG00000157388	OTTHUMT00000350555
ENSG00000157388	OTTHUMT00000350556
ENSG00000157388	OTTHUMT00000350557
ENSG00000157399	OTTHUMT00000055643
ENSG00000157404	OTTHUMT00000250618
ENSG00000157404	OTTHUMT00000361417
ENSG00000157423	ENST00000448691
ENSG00000157423	OTTHUMT00000268974
ENSG00000157423	OTTHUMT00000398681
ENSG00000157423	OTTHUMT00000398745
ENSG00000157426	OTTHUMT00000250780
ENSG00000157426	OTTHUMT00000362431
ENSG00000157429	OTTHUMT00000268993
ENSG00000157445	OTTHUMT00000351405
ENSG00000157450	OTTHUMT00000256017
ENSG00000157456	OTTHUMT00000256016
ENSG00000157500	OTTHUMT00000258196
ENSG00000157502	OTTHUMT00000057795
ENSG00000157510	OTTHUMT00000373443
ENSG00000157510	OTTHUMT00000373495
ENSG00000157514	OTTHUMT00000057843
ENSG00000157514	OTTHUMT00000057844
ENSG00000157514	OTTHUMT00000057845
ENSG00000157514	OTTHUMT00000057846
ENSG00000157538	OTTHUMT00000194812
ENSG00000157538	OTTHUMT00000194817
ENSG00000157540	OTTHUMT00000194801
ENSG00000157540	OTTHUMT00000194804
ENSG00000157540	OTTHUMT00000268824
ENSG00000157542	ENST00000288309
ENSG00000157542	OTTHUMT00000194828
ENSG00000157551	ENST00000398934
ENSG00000157551	OTTHUMT00000207181
ENSG00000157551	OTTHUMT00000207182
ENSG00000157554	OTTHUMT00000207531
ENSG00000157554	OTTHUMT00000207532
ENSG00000157554	OTTHUMT00000340205
ENSG00000157554	OTTHUMT00000376660
ENSG00000157557	OTTHUMT00000207545
ENSG00000157578	ENST00000380671
ENSG00000157578	OTTHUMT00000141807
ENSG00000157593	OTTHUMT00000040724
ENSG00000157600	ENST00000372073
ENSG00000157600	OTTHUMT00000057898
ENSG00000157601	OTTHUMT00000195161
ENSG00000157601	OTTHUMT00000195162
ENSG00000157617	OTTHUMT00000195228
ENSG00000157617	OTTHUMT00000195229
ENSG00000157637	OTTHUMT00000397747
ENSG00000157637	OTTHUMT00000397751
ENSG00000157653	OTTHUMT00000053739
ENSG00000157657	OTTHUMT00000053749
ENSG00000157680	OTTHUMT00000341286
ENSG00000157680	OTTHUMT00000341290
ENSG00000157693	OTTHUMT00000053779
ENSG00000157693	OTTHUMT00000053780
ENSG00000157703	OTTHUMT00000342092
ENSG00000157734	OTTHUMT00000256524
ENSG00000157741	OTTHUMT00000349272
ENSG00000157764	OTTHUMT00000348886
ENSG00000157765	OTTHUMT00000214990
ENSG00000157765	OTTHUMT00000360277
ENSG00000157778	OTTHUMT00000239254
ENSG00000157778	OTTHUMT00000322724
ENSG00000157782	OTTHUMT00000345822
ENSG00000157782	OTTHUMT00000345823
ENSG00000157782	OTTHUMT00000345824
ENSG00000157796	OTTHUMT00000360689
ENSG00000157800	OTTHUMT00000348492
ENSG00000157800	OTTHUMT00000348494
ENSG00000157800	OTTHUMT00000348495
ENSG00000157800	OTTHUMT00000348498
ENSG00000157823	OTTHUMT00000313422
ENSG00000157827	OTTHUMT00000333582
ENSG00000157828	OTTHUMT00000088873
ENSG00000157833	OTTHUMT00000324498
ENSG00000157833	OTTHUMT00000324499
ENSG00000157837	OTTHUMT00000402980
ENSG00000157851	OTTHUMT00000214187
ENSG00000157856	OTTHUMT00000246862
ENSG00000157869	OTTHUMT00000207068
ENSG00000157869	OTTHUMT00000207069
ENSG00000157869	OTTHUMT00000359157
ENSG00000157873	OTTHUMT00000002088
ENSG00000157873	OTTHUMT00000002089
ENSG00000157881	OTTHUMT00000002082
ENSG00000157884	OTTHUMT00000324709
ENSG00000157890	ENST00000422354
ENSG00000157890	OTTHUMT00000329307
ENSG00000157911	OTTHUMT00000004638
ENSG00000157911	OTTHUMT00000367454
ENSG00000157916	OTTHUMT00000004061
ENSG00000157927	OTTHUMT00000323769
ENSG00000157933	OTTHUMT00000004070
ENSG00000157950	OTTHUMT00000056693
ENSG00000157950	OTTHUMT00000056694
ENSG00000157954	OTTHUMT00000241669
ENSG00000157954	OTTHUMT00000323971
ENSG00000157954	OTTHUMT00000323974
ENSG00000157954	OTTHUMT00000323976
ENSG00000157954	OTTHUMT00000324002
ENSG00000157978	OTTHUMT00000019350
ENSG00000157985	OTTHUMT00000257076
ENSG00000157985	OTTHUMT00000257077
ENSG00000157985	OTTHUMT00000329672
ENSG00000157992	ENST00000407293
ENSG00000157992	OTTHUMT00000215025
ENSG00000158006	OTTHUMT00000019544
ENSG00000158008	OTTHUMT00000019749
ENSG00000158014	OTTHUMT00000019742
ENSG00000158014	OTTHUMT00000019745
ENSG00000158019	OTTHUMT00000215111
ENSG00000158019	OTTHUMT00000215112
ENSG00000158019	OTTHUMT00000215113
ENSG00000158019	OTTHUMT00000215114
ENSG00000158019	OTTHUMT00000215115
ENSG00000158022	OTTHUMT00000019750
ENSG00000158023	OTTHUMT00000401700
ENSG00000158023	OTTHUMT00000401701
ENSG00000158042	OTTHUMT00000384544
ENSG00000158050	OTTHUMT00000252847
ENSG00000158055	OTTHUMT00000009048
ENSG00000158055	OTTHUMT00000392498
ENSG00000158062	OTTHUMT00000009502
ENSG00000158062	OTTHUMT00000009503
ENSG00000158077	OTTHUMT00000384551
ENSG00000158079	OTTHUMT00000053171
ENSG00000158079	OTTHUMT00000215007
ENSG00000158089	OTTHUMT00000157264
ENSG00000158089	OTTHUMT00000157266
ENSG00000158089	OTTHUMT00000157267
ENSG00000158092	OTTHUMT00000357286
ENSG00000158092	OTTHUMT00000357287
ENSG00000158104	OTTHUMT00000402184
ENSG00000158106	OTTHUMT00000381417
ENSG00000158109	OTTHUMT00000001466
ENSG00000158109	OTTHUMT00000001467
ENSG00000158113	OTTHUMT00000401589
ENSG00000158122	OTTHUMT00000053273
ENSG00000158125	OTTHUMT00000216840
ENSG00000158156	OTTHUMT00000011175
ENSG00000158158	OTTHUMT00000252954
ENSG00000158161	OTTHUMT00000011184
ENSG00000158161	OTTHUMT00000011185
ENSG00000158161	OTTHUMT00000011186
ENSG00000158163	OTTHUMT00000357548
ENSG00000158164	OTTHUMT00000057621
ENSG00000158169	OTTHUMT00000053219
ENSG00000158169	OTTHUMT00000053220
ENSG00000158186	OTTHUMT00000357990
ENSG00000158186	OTTHUMT00000357991
ENSG00000158186	OTTHUMT00000357992
ENSG00000158195	OTTHUMT00000009516
ENSG00000158220	OTTHUMT00000303993
ENSG00000158234	OTTHUMT00000357977
ENSG00000158234	OTTHUMT00000357978
ENSG00000158234	OTTHUMT00000357979
ENSG00000158234	OTTHUMT00000357980
ENSG00000158246	OTTHUMT00000012347
ENSG00000158258	OTTHUMT00000359393
ENSG00000158286	OTTHUMT00000003669
ENSG00000158290	OTTHUMT00000058103
ENSG00000158290	OTTHUMT00000058105
ENSG00000158292	OTTHUMT00000003717
ENSG00000158296	ENST00000396360
ENSG00000158296	OTTHUMT00000080329
ENSG00000158296	OTTHUMT00000354533
ENSG00000158301	ENST00000486814
ENSG00000158301	OTTHUMT00000057626
ENSG00000158315	ENST00000372990
ENSG00000158315	OTTHUMT00000001216
ENSG00000158321	OTTHUMT00000251971
ENSG00000158321	OTTHUMT00000344808
ENSG00000158321	OTTHUMT00000345017
ENSG00000158352	OTTHUMT00000056564
ENSG00000158373	OTTHUMT00000040088
ENSG00000158373	OTTHUMT00000040089
ENSG00000158402	ENST00000348983
ENSG00000158402	OTTHUMT00000251280
ENSG00000158402	OTTHUMT00000251281
ENSG00000158411	OTTHUMT00000253126
ENSG00000158417	OTTHUMT00000330364
ENSG00000158423	OTTHUMT00000056762
ENSG00000158423	OTTHUMT00000056763
ENSG00000158428	OTTHUMT00000256771
ENSG00000158435	OTTHUMT00000253181
ENSG00000158445	OTTHUMT00000080374
ENSG00000158457	OTTHUMT00000350983
ENSG00000158458	OTTHUMT00000251340
ENSG00000158458	OTTHUMT00000320549
ENSG00000158458	OTTHUMT00000373993
ENSG00000158458	OTTHUMT00000373995
ENSG00000158458	OTTHUMT00000385701
ENSG00000158467	OTTHUMT00000349380
ENSG00000158467	OTTHUMT00000349381
ENSG00000158467	OTTHUMT00000349382
ENSG00000158467	OTTHUMT00000354065
ENSG00000158470	OTTHUMT00000080543
ENSG00000158473	OTTHUMT00000058340
ENSG00000158477	OTTHUMT00000046349
ENSG00000158480	ENST00000422556
ENSG00000158480	OTTHUMT00000079658
ENSG00000158481	OTTHUMT00000046351
ENSG00000158483	OTTHUMT00000361119
ENSG00000158483	OTTHUMT00000361120
ENSG00000158483	OTTHUMT00000399004
ENSG00000158485	OTTHUMT00000046350
ENSG00000158486	OTTHUMT00000207361
ENSG00000158488	OTTHUMT00000046353
ENSG00000158488	OTTHUMT00000046355
ENSG00000158488	OTTHUMT00000046356
ENSG00000158488	OTTHUMT00000046357
ENSG00000158488	OTTHUMT00000046358
ENSG00000158488	OTTHUMT00000046359
ENSG00000158488	OTTHUMT00000046360
ENSG00000158488	OTTHUMT00000046363
ENSG00000158516	OTTHUMT00000347124
ENSG00000158517	OTTHUMT00000314560
ENSG00000158525	OTTHUMT00000349716
ENSG00000158525	OTTHUMT00000349718
ENSG00000158526	OTTHUMT00000056802
ENSG00000158528	ENST00000340694
ENSG00000158528	OTTHUMT00000340662
ENSG00000158528	OTTHUMT00000340664
ENSG00000158545	OTTHUMT00000269168
ENSG00000158552	OTTHUMT00000256824
ENSG00000158555	OTTHUMT00000384409
ENSG00000158560	OTTHUMT00000333314
ENSG00000158560	OTTHUMT00000333432
ENSG00000158560	OTTHUMT00000376900
ENSG00000158571	OTTHUMT00000056847
ENSG00000158578	OTTHUMT00000056843
ENSG00000158578	OTTHUMT00000056844
ENSG00000158578	OTTHUMT00000331578
ENSG00000158604	OTTHUMT00000251290
ENSG00000158615	OTTHUMT00000087974
ENSG00000158636	OTTHUMT00000383202
ENSG00000158636	OTTHUMT00000383203
ENSG00000158636	OTTHUMT00000383205
ENSG00000158639	OTTHUMT00000056861
ENSG00000158639	OTTHUMT00000056862
ENSG00000158669	OTTHUMT00000377158
ENSG00000158683	OTTHUMT00000340974
ENSG00000158710	OTTHUMT00000059105
ENSG00000158711	OTTHUMT00000090615
ENSG00000158711	OTTHUMT00000090616
ENSG00000158714	OTTHUMT00000085983
ENSG00000158714	OTTHUMT00000085984
ENSG00000158715	OTTHUMT00000090619
ENSG00000158715	OTTHUMT00000090620
ENSG00000158716	OTTHUMT00000059111
ENSG00000158716	OTTHUMT00000085552
ENSG00000158717	OTTHUMT00000269544
ENSG00000158747	OTTHUMT00000007681
ENSG00000158747	OTTHUMT00000007682
ENSG00000158748	OTTHUMT00000007704
ENSG00000158764	OTTHUMT00000071465
ENSG00000158769	OTTHUMT00000071458
ENSG00000158773	OTTHUMT00000077050
ENSG00000158773	OTTHUMT00000077052
ENSG00000158786	OTTHUMT00000007687
ENSG00000158792	OTTHUMT00000269923
ENSG00000158793	OTTHUMT00000077060
ENSG00000158793	OTTHUMT00000077061
ENSG00000158796	ENST00000458050
ENSG00000158796	OTTHUMT00000080582
ENSG00000158805	OTTHUMT00000269927
ENSG00000158806	OTTHUMT00000375153
ENSG00000158806	OTTHUMT00000375154
ENSG00000158813	OTTHUMT00000057047
ENSG00000158813	OTTHUMT00000057048
ENSG00000158813	OTTHUMT00000358694
ENSG00000158815	OTTHUMT00000214154
ENSG00000158825	OTTHUMT00000007965
ENSG00000158828	OTTHUMT00000007954
ENSG00000158850	OTTHUMT00000083054
ENSG00000158856	ENST00000381470
ENSG00000158856	ENST00000415253
ENSG00000158856	OTTHUMT00000375168
ENSG00000158856	OTTHUMT00000375178
ENSG00000158856	OTTHUMT00000375179
ENSG00000158859	OTTHUMT00000083066
ENSG00000158863	OTTHUMT00000375334
ENSG00000158864	OTTHUMT00000083015
ENSG00000158865	OTTHUMT00000214091
ENSG00000158869	OTTHUMT00000083012
ENSG00000158874	OTTHUMT00000083037
ENSG00000158874	OTTHUMT00000083038
ENSG00000158882	OTTHUMT00000083029
ENSG00000158882	OTTHUMT00000083031
ENSG00000158901	OTTHUMT00000106958
ENSG00000158901	OTTHUMT00000106959
ENSG00000158941	OTTHUMT00000375865
ENSG00000158941	OTTHUMT00000375868
ENSG00000158966	OTTHUMT00000025238
ENSG00000158985	ENST00000395246
ENSG00000158985	OTTHUMT00000370101
ENSG00000158985	OTTHUMT00000370104
ENSG00000158987	OTTHUMT00000370059
ENSG00000158987	OTTHUMT00000370062
ENSG00000158987	OTTHUMT00000370064
ENSG00000159023	ENST00000373798
ENSG00000159023	OTTHUMT00000010312
ENSG00000159023	OTTHUMT00000010313
ENSG00000159023	OTTHUMT00000010314
ENSG00000159023	OTTHUMT00000010315
ENSG00000159023	OTTHUMT00000010316
ENSG00000159055	OTTHUMT00000193090
ENSG00000159063	OTTHUMT00000390637
ENSG00000159063	OTTHUMT00000390638
ENSG00000159069	OTTHUMT00000055227
ENSG00000159079	OTTHUMT00000139431
ENSG00000159079	OTTHUMT00000139433
ENSG00000159082	OTTHUMT00000139425
ENSG00000159082	OTTHUMT00000139428
ENSG00000159086	OTTHUMT00000139563
ENSG00000159086	OTTHUMT00000139566
ENSG00000159086	OTTHUMT00000139567
ENSG00000159110	ENST00000382241
ENSG00000159110	OTTHUMT00000139824
ENSG00000159110	OTTHUMT00000139825
ENSG00000159110	OTTHUMT00000139826
ENSG00000159111	OTTHUMT00000343764
ENSG00000159111	OTTHUMT00000343766
ENSG00000159123	OTTHUMT00000057216
ENSG00000159128	OTTHUMT00000139916
ENSG00000159131	OTTHUMT00000140626
ENSG00000159131	OTTHUMT00000140628
ENSG00000159131	OTTHUMT00000140629
ENSG00000159140	ENST00000455528
ENSG00000159140	OTTHUMT00000140977
ENSG00000159140	OTTHUMT00000140978
ENSG00000159140	OTTHUMT00000140979
ENSG00000159140	OTTHUMT00000140980
ENSG00000159147	OTTHUMT00000141184
ENSG00000159164	OTTHUMT00000033754
ENSG00000159166	OTTHUMT00000086946
ENSG00000159167	OTTHUMT00000215143
ENSG00000159173	OTTHUMT00000087001
ENSG00000159176	ENST00000340006
ENSG00000159176	OTTHUMT00000382275
ENSG00000159176	OTTHUMT00000382278
ENSG00000159176	OTTHUMT00000382280
ENSG00000159176	OTTHUMT00000382285
ENSG00000159176	OTTHUMT00000382286
ENSG00000159182	OTTHUMT00000358086
ENSG00000159184	OTTHUMT00000358087
ENSG00000159189	OTTHUMT00000008083
ENSG00000159189	OTTHUMT00000096530
ENSG00000159197	OTTHUMT00000194068
ENSG00000159199	OTTHUMT00000360948
ENSG00000159200	ENST00000489903
ENSG00000159200	OTTHUMT00000194142
ENSG00000159200	OTTHUMT00000194144
ENSG00000159200	OTTHUMT00000354352
ENSG00000159202	OTTHUMT00000318724
ENSG00000159208	OTTHUMT00000035058
ENSG00000159210	OTTHUMT00000361172
ENSG00000159212	OTTHUMT00000194157
ENSG00000159214	OTTHUMT00000022865
ENSG00000159216	OTTHUMT00000194230
ENSG00000159216	OTTHUMT00000194234
ENSG00000159217	OTTHUMT00000364046
ENSG00000159217	OTTHUMT00000364047
ENSG00000159224	OTTHUMT00000364044
ENSG00000159228	OTTHUMT00000194633
ENSG00000159228	OTTHUMT00000383517
ENSG00000159231	OTTHUMT00000194632
ENSG00000159248	OTTHUMT00000251875
ENSG00000159251	OTTHUMT00000251876
ENSG00000159256	OTTHUMT00000194640
ENSG00000159256	OTTHUMT00000194641
ENSG00000159259	OTTHUMT00000194616
ENSG00000159261	OTTHUMT00000194697
ENSG00000159261	OTTHUMT00000194698
ENSG00000159261	OTTHUMT00000194699
ENSG00000159261	OTTHUMT00000194700
ENSG00000159263	OTTHUMT00000194692
ENSG00000159267	OTTHUMT00000194686
ENSG00000159267	OTTHUMT00000194687
ENSG00000159307	OTTHUMT00000319582
ENSG00000159307	OTTHUMT00000319584
ENSG00000159314	ENST00000455881
ENSG00000159314	OTTHUMT00000392242
ENSG00000159314	OTTHUMT00000392244
ENSG00000159335	OTTHUMT00000402841
ENSG00000159339	OTTHUMT00000006799
ENSG00000159346	OTTHUMT00000099160
ENSG00000159348	OTTHUMT00000099155
ENSG00000159352	OTTHUMT00000034409
ENSG00000159363	OTTHUMT00000006617
ENSG00000159363	OTTHUMT00000006618
ENSG00000159363	OTTHUMT00000368161
ENSG00000159363	OTTHUMT00000368162
ENSG00000159374	OTTHUMT00000328569
ENSG00000159374	OTTHUMT00000328571
ENSG00000159377	OTTHUMT00000034885
ENSG00000159388	OTTHUMT00000087168
ENSG00000159398	OTTHUMT00000256974
ENSG00000159398	OTTHUMT00000256975
ENSG00000159398	OTTHUMT00000381289
ENSG00000159399	OTTHUMT00000252238
ENSG00000159399	OTTHUMT00000328629
ENSG00000159409	OTTHUMT00000036663
ENSG00000159409	OTTHUMT00000036664
ENSG00000159423	OTTHUMT00000006954
ENSG00000159423	OTTHUMT00000006955
ENSG00000159445	OTTHUMT00000036615
ENSG00000159450	OTTHUMT00000036671
ENSG00000159455	ENST00000417924
ENSG00000159455	OTTHUMT00000034524
ENSG00000159459	OTTHUMT00000253202
ENSG00000159461	OTTHUMT00000256978
ENSG00000159479	OTTHUMT00000019520
ENSG00000159479	OTTHUMT00000318959
ENSG00000159496	OTTHUMT00000319710
ENSG00000159496	OTTHUMT00000319711
ENSG00000159496	OTTHUMT00000319714
ENSG00000159516	OTTHUMT00000040057
ENSG00000159527	OTTHUMT00000039488
ENSG00000159556	OTTHUMT00000289779
ENSG00000159579	OTTHUMT00000257338
ENSG00000159588	OTTHUMT00000386833
ENSG00000159588	OTTHUMT00000386834
ENSG00000159593	OTTHUMT00000268832
ENSG00000159593	OTTHUMT00000268833
ENSG00000159596	OTTHUMT00000098390
ENSG00000159618	OTTHUMT00000257336
ENSG00000159640	OTTHUMT00000337675
ENSG00000159640	OTTHUMT00000337676
ENSG00000159648	OTTHUMT00000257339
ENSG00000159650	OTTHUMT00000370325
ENSG00000159658	OTTHUMT00000021931
ENSG00000159674	OTTHUMT00000202080
ENSG00000159685	OTTHUMT00000356432
ENSG00000159692	OTTHUMT00000202938
ENSG00000159692	OTTHUMT00000359459
ENSG00000159713	OTTHUMT00000268836
ENSG00000159713	OTTHUMT00000268837
ENSG00000159714	OTTHUMT00000268845
ENSG00000159720	OTTHUMT00000268835
ENSG00000159723	OTTHUMT00000268828
ENSG00000159733	OTTHUMT00000360078
ENSG00000159733	OTTHUMT00000360079
ENSG00000159733	OTTHUMT00000360080
ENSG00000159733	OTTHUMT00000360081
ENSG00000159733	OTTHUMT00000360083
ENSG00000159733	OTTHUMT00000360084
ENSG00000159733	OTTHUMT00000360085
ENSG00000159761	OTTHUMT00000318767
ENSG00000159763	OTTHUMT00000327089
ENSG00000159784	OTTHUMT00000327425
ENSG00000159784	OTTHUMT00000328056
ENSG00000159788	OTTHUMT00000206602
ENSG00000159788	OTTHUMT00000242848
ENSG00000159788	OTTHUMT00000357733
ENSG00000159788	OTTHUMT00000357839
ENSG00000159788	OTTHUMT00000359443
ENSG00000159792	OTTHUMT00000268882
ENSG00000159840	OTTHUMT00000156296
ENSG00000159840	OTTHUMT00000342164
ENSG00000159842	OTTHUMT00000206675
ENSG00000159873	OTTHUMT00000321258
ENSG00000159884	OTTHUMT00000052325
ENSG00000159899	OTTHUMT00000052345
ENSG00000159904	OTTHUMT00000391474
ENSG00000159921	OTTHUMT00000052412
ENSG00000159921	OTTHUMT00000052413
ENSG00000159921	OTTHUMT00000401509
ENSG00000159921	OTTHUMT00000401511
ENSG00000159958	OTTHUMT00000322046
ENSG00000159961	OTTHUMT00000207309
ENSG00000160014	OTTHUMT00000257483
ENSG00000160014	OTTHUMT00000257485
ENSG00000160049	OTTHUMT00000005418
ENSG00000160049	OTTHUMT00000005419
ENSG00000160050	OTTHUMT00000015723
ENSG00000160051	OTTHUMT00000015731
ENSG00000160055	OTTHUMT00000019270
ENSG00000160058	OTTHUMT00000020056
ENSG00000160058	OTTHUMT00000389811
ENSG00000160058	OTTHUMT00000389812
ENSG00000160058	OTTHUMT00000389815
ENSG00000160062	OTTHUMT00000021665
ENSG00000160072	OTTHUMT00000001369
ENSG00000160075	OTTHUMT00000001366
ENSG00000160087	OTTHUMT00000005430
ENSG00000160087	OTTHUMT00000365644
ENSG00000160087	OTTHUMT00000365645
ENSG00000160097	OTTHUMT00000011467
ENSG00000160097	OTTHUMT00000011472
ENSG00000160117	OTTHUMT00000325392
ENSG00000160124	OTTHUMT00000355754
ENSG00000160131	OTTHUMT00000060876
ENSG00000160145	OTTHUMT00000246891
ENSG00000160145	OTTHUMT00000258840
ENSG00000160145	OTTHUMT00000258843
ENSG00000160179	OTTHUMT00000195313
ENSG00000160179	OTTHUMT00000195314
ENSG00000160179	OTTHUMT00000195316
ENSG00000160179	OTTHUMT00000195317
ENSG00000160179	OTTHUMT00000195318
ENSG00000160181	OTTHUMT00000195355
ENSG00000160182	OTTHUMT00000195361
ENSG00000160183	OTTHUMT00000195347
ENSG00000160183	OTTHUMT00000195349
ENSG00000160185	OTTHUMT00000195382
ENSG00000160185	OTTHUMT00000195383
ENSG00000160188	OTTHUMT00000195379
ENSG00000160190	OTTHUMT00000195374
ENSG00000160190	OTTHUMT00000195377
ENSG00000160191	OTTHUMT00000195451
ENSG00000160191	OTTHUMT00000195454
ENSG00000160191	OTTHUMT00000195455
ENSG00000160191	OTTHUMT00000195456
ENSG00000160191	OTTHUMT00000195458
ENSG00000160191	OTTHUMT00000195459
ENSG00000160191	OTTHUMT00000195460
ENSG00000160191	OTTHUMT00000195462
ENSG00000160191	OTTHUMT00000195463
ENSG00000160191	OTTHUMT00000195464
ENSG00000160191	OTTHUMT00000195466
ENSG00000160191	OTTHUMT00000195469
ENSG00000160191	OTTHUMT00000195470
ENSG00000160193	OTTHUMT00000195479
ENSG00000160193	OTTHUMT00000195482
ENSG00000160194	OTTHUMT00000195446
ENSG00000160194	OTTHUMT00000195447
ENSG00000160194	OTTHUMT00000195448
ENSG00000160199	OTTHUMT00000195520
ENSG00000160200	OTTHUMT00000195523
ENSG00000160200	OTTHUMT00000195524
ENSG00000160200	OTTHUMT00000195525
ENSG00000160201	OTTHUMT00000195541
ENSG00000160201	OTTHUMT00000195542
ENSG00000160202	OTTHUMT00000195562
ENSG00000160207	OTTHUMT00000195620
ENSG00000160208	OTTHUMT00000195651
ENSG00000160209	OTTHUMT00000195635
ENSG00000160209	OTTHUMT00000195636
ENSG00000160211	OTTHUMT00000061165
ENSG00000160211	OTTHUMT00000061170
ENSG00000160213	OTTHUMT00000195689
ENSG00000160214	OTTHUMT00000195680
ENSG00000160216	ENST00000479117
ENSG00000160216	OTTHUMT00000195719
ENSG00000160216	OTTHUMT00000195721
