EntrezGene	Ensembl
56158	ENSG00000150783
56159	ENSG00000120498
138799	ENSG00000255800
54682	ENSG00000111261
136541	ENSG00000171147
57282	ENSG00000144290
56994	ENSG00000111666
100510023	ENSG00000174501
162394	ENSG00000166750
10215	ENSG00000205927
56995	ENSG00000130338
55825	ENSG00000115425
262	ENSG00000123505
55827	ENSG00000143164
54681	ENSG00000178467
55821	ENSG00000151360
266	ENSG00000099721
265	ENSG00000125363
64745	ENSG00000165792
269	ENSG00000135409
268	ENSG00000104899
121601	ENSG00000151572
348327	ENSG00000183647
6011	ENSG00000185974
6010	ENSG00000163914
6013	ENSG00000107018
387338	ENSG00000117481
6014	ENSG00000152214
6017	ENSG00000140522
6016	ENSG00000143622
6019	ENSG00000107014
6018	ENSG00000117000
10605	ENSG00000172239
387332	ENSG00000182521
56731	ENSG00000125520
2171	ENSG00000164687
81556	ENSG00000138614
10048	ENSG00000010017
10049	ENSG00000105993
988	ENSG00000096401
989	ENSG00000122545
9267	ENSG00000108669
9266	ENSG00000105443
9265	ENSG00000008256
10739	ENSG00000128253
10040	ENSG00000141198
983	ENSG00000170312
10042	ENSG00000100281
10735	ENSG00000101972
10732	ENSG00000101190
10045	ENSG00000125731
10046	ENSG00000013619
10047	ENSG00000125815
401665	ENSG00000176900
401667	ENSG00000205496
401666	ENSG00000205497
63036	ENSG00000142615
63035	ENSG00000085185
84131	ENSG00000148019
84133	ENSG00000183579
84132	ENSG00000106346
84135	ENSG00000164338
84134	ENSG00000158882
84138	ENSG00000103061
339512	ENSG00000185860
1901	ENSG00000170989
100510742	ENSG00000197822
100510742	ENSG00000256194
5822	ENSG00000241945
26017	ENSG00000105058
26015	ENSG00000103932
26012	ENSG00000165802
26013	ENSG00000185513
9188	ENSG00000165732
26011	ENSG00000149256
64919	ENSG00000127152
134353	ENSG00000155858
26018	ENSG00000144749
26019	ENSG00000151461
1388	ENSG00000168468
1388	ENSG00000213676
1388	ENSG00000228628
1388	ENSG00000234539
317754	ENSG00000166351
168090	ENSG00000112539
653316	ENSG00000204677
9088	ENSG00000127564
9087	ENSG00000154620
9086	ENSG00000198692
9085	ENSG00000172288
9085	ENSG00000172352
9084	ENSG00000129862
9084	ENSG00000129864
9083	ENSG00000183753
9083	ENSG00000183795
9083	ENSG00000185894
9081	ENSG00000169763
9081	ENSG00000169789
9081	ENSG00000169807
9081	ENSG00000172283
9080	ENSG00000213937
10008	ENSG00000175538
84706	ENSG00000166123
373856	ENSG00000161133
387597	ENSG00000143195
100271849	ENSG00000213999
359845	ENSG00000183688
359845	ENSG00000255770
100506736	ENSG00000205045
3508	ENSG00000132740
22869	ENSG00000081386
22868	ENSG00000118246
200765	ENSG00000221944
653275	ENSG00000152093
132001	ENSG00000144559
22863	ENSG00000126775
22862	ENSG00000102531
22861	ENSG00000091592
5080	ENSG00000007372
5087	ENSG00000185630
340351	ENSG00000146856
22865	ENSG00000121871
84680	ENSG00000110455
2671	ENSG00000127554
2670	ENSG00000131095
2673	ENSG00000198380
2672	ENSG00000162676
2675	ENSG00000168546
84700	ENSG00000133454
2677	ENSG00000115486
2676	ENSG00000146013
2678	ENSG00000100031
84701	ENSG00000131055
203197	ENSG00000157693
2928	ENSG00000063515
2921	ENSG00000163734
2920	ENSG00000081041
2923	ENSG00000167004
2922	ENSG00000134443
2925	ENSG00000126010
2926	ENSG00000132463
5331	ENSG00000149782
5330	ENSG00000137841
5333	ENSG00000187091
5332	ENSG00000101333
5335	ENSG00000124181
5334	ENSG00000115896
5337	ENSG00000075651
23627	ENSG00000171864
5339	ENSG00000178209
5339	ENSG00000255711
5338	ENSG00000129219
285852	ENSG00000188056
23624	ENSG00000142273
403274	ENSG00000233412
79109	ENSG00000119487
23625	ENSG00000176973
84520	ENSG00000170270
79101	ENSG00000166012
79102	ENSG00000173456
146167	ENSG00000166558
100463289	ENSG00000249860
164395	ENSG00000131044
23623	ENSG00000160753
83480	ENSG00000110060
83481	ENSG00000256033
123970	ENSG00000166152
83483	ENSG00000130300
23620	ENSG00000169006
23621	ENSG00000186318
59335	ENSG00000130711
54165	ENSG00000043093
285141	ENSG00000204334
157807	ENSG00000177182
285148	ENSG00000134330
143502	ENSG00000226288
3178	ENSG00000135486
91010	ENSG00000161791
91012	ENSG00000139624
200315	ENSG00000128383
200315	ENSG00000214163
3171	ENSG00000170608
3170	ENSG00000125798
3172	ENSG00000101076
3175	ENSG00000169856
27329	ENSG00000132855
3177	ENSG00000174669
3176	ENSG00000150540
87178	ENSG00000138035
154881	ENSG00000243335
343071	ENSG00000187545
343070	ENSG00000157358
343070	ENSG00000204501
726	ENSG00000149260
727	ENSG00000106804
725	ENSG00000123843
722	ENSG00000123838
29796	ENSG00000184076
721	ENSG00000224389
721	ENSG00000228267
29798	ENSG00000197927
29799	ENSG00000100027
83666	ENSG00000138496
83667	ENSG00000130766
83660	ENSG00000171914
83661	ENSG00000166959
129446	ENSG00000163092
729	ENSG00000039537
1164	ENSG00000123975
23533	ENSG00000141506
23530	ENSG00000112992
23531	ENSG00000108960
23536	ENSG00000065457
1161	ENSG00000049167
23534	ENSG00000064419
1163	ENSG00000173207
147686	ENSG00000196724
147687	ENSG00000173480
23538	ENSG00000182070
23539	ENSG00000100156
399888	ENSG00000196666
2035	ENSG00000159023
64400	ENSG00000166971
284370	ENSG00000197619
64407	ENSG00000150681
10856	ENSG00000183207
6276	ENSG00000196420
25840	ENSG00000185432
25841	ENSG00000166016
25842	ENSG00000111875
25843	ENSG00000115540
25844	ENSG00000137207
64405	ENSG00000149654
25847	ENSG00000129055
25849	ENSG00000169116
644019	ENSG00000204790
2034	ENSG00000116016
100510200	ENSG00000244482
1365	ENSG00000165215
5997	ENSG00000116741
476	ENSG00000163399
2785	ENSG00000162188
388649	ENSG00000203910
477	ENSG00000018625
401067	ENSG00000229972
729250	ENSG00000204918
729250	ENSG00000204919
729250	ENSG00000227151
729250	ENSG00000229665
729250	ENSG00000234278
1020	ENSG00000164885
353513	ENSG00000129862
353513	ENSG00000129864
53343	ENSG00000170502
1361	ENSG00000080618
441519	ENSG00000232417
1381	ENSG00000166426
27198	ENSG00000196917
8553	ENSG00000134107
8550	ENSG00000089022
794	ENSG00000172137
8556	ENSG00000079335
8557	ENSG00000173991
8554	ENSG00000033800
8555	ENSG00000081377
27190	ENSG00000127743
2784	ENSG00000111664
100510744	ENSG00000145736
100510744	ENSG00000256992
8559	ENSG00000165630
8000	ENSG00000167653
8001	ENSG00000145451
93953	ENSG00000147174
5257	ENSG00000102893
341152	ENSG00000171561
479	ENSG00000075673
100508370	ENSG00000248022
9568	ENSG00000136928
117196	ENSG00000179817
1201	ENSG00000188603
353149	ENSG00000214946
100508378	ENSG00000215474
219432	ENSG00000181903
50939	ENSG00000081148
7469	ENSG00000185049
7468	ENSG00000109685
28971	ENSG00000087884
2787	ENSG00000174021
7462	ENSG00000086730
7461	ENSG00000106665
3198	ENSG00000105991
7466	ENSG00000109501
7465	ENSG00000166483
7464	ENSG00000106789
151556	ENSG00000163328
65095	ENSG00000129347
65094	ENSG00000081692
349667	ENSG00000186907
55349	ENSG00000016391
55619	ENSG00000135905
55616	ENSG00000088280
55617	ENSG00000089123
55614	ENSG00000089177
55347	ENSG00000144827
55612	ENSG00000101311
55341	ENSG00000041802
55610	ENSG00000004766
55611	ENSG00000167770
84916	ENSG00000141076
84915	ENSG00000139438
84914	ENSG00000198466
84913	ENSG00000168874
84912	ENSG00000205060
84911	ENSG00000161298
84910	ENSG00000153214
25966	ENSG00000157617
131118	ENSG00000205981
84919	ENSG00000158615
84918	ENSG00000120256
10899	ENSG00000143543
10898	ENSG00000160917
26579	ENSG00000172927
26578	ENSG00000134996
221143	ENSG00000150456
26575	ENSG00000091844
26574	ENSG00000108270
10891	ENSG00000109819
10890	ENSG00000084733
10897	ENSG00000174851
10894	ENSG00000133800
729408	ENSG00000240257
50649	ENSG00000136002
399474	ENSG00000253304
7030	ENSG00000068323
6920	ENSG00000204219
100288646	ENSG00000250210
100288646	ENSG00000250765
4686	ENSG00000136937
127707	ENSG00000179023
127700	ENSG00000116885
127703	ENSG00000142686
348801	ENSG00000206535
80233	ENSG00000185504
348807	ENSG00000163885
167227	ENSG00000172795
257236	ENSG00000173013
119467	ENSG00000180745
645832	ENSG00000109072
4935	ENSG00000101850
4733	ENSG00000185721
4731	ENSG00000160194
4736	ENSG00000198755
4734	ENSG00000069869
81539	ENSG00000111371
2316	ENSG00000196924
81537	ENSG00000126821
4738	ENSG00000129559
4739	ENSG00000111859
2312	ENSG00000143631
81533	ENSG00000129636
4938	ENSG00000089127
255043	ENSG00000180089
216	ENSG00000165092
79930	ENSG00000146094
5858	ENSG00000126838
5859	ENSG00000172053
3773	ENSG00000153822
3772	ENSG00000157551
79932	ENSG00000142687
3777	ENSG00000171303
3776	ENSG00000082482
3775	ENSG00000135750
162963	ENSG00000167554
400073	ENSG00000174456
3779	ENSG00000145936
3778	ENSG00000156113
4654	ENSG00000129152
4656	ENSG00000122180
4651	ENSG00000145555
4650	ENSG00000099331
4653	ENSG00000034971
56833	ENSG00000158714
56832	ENSG00000147896
4659	ENSG00000058272
79751	ENSG00000177542
2814	ENSG00000178732
56834	ENSG00000173264
57614	ENSG00000134444
57615	ENSG00000229676
57616	ENSG00000121297
57617	ENSG00000104142
57610	ENSG00000141084
57611	ENSG00000167178
57613	ENSG00000084444
90826	ENSG00000164169
27288	ENSG00000170748
442721	ENSG00000170807
57619	ENSG00000138771
63932	ENSG00000018610
63933	ENSG00000050393
51117	ENSG00000167113
63931	ENSG00000120333
51111	ENSG00000110066
51110	ENSG00000147592
63934	ENSG00000198046
63935	ENSG00000100982
7881	ENSG00000169282
63939	ENSG00000196227
51119	ENSG00000126524
7884	ENSG00000163950
93323	ENSG00000131351
390162	ENSG00000150269
122618	ENSG00000166428
768206	ENSG00000214140
122616	ENSG00000140104
55108	ENSG00000160058
5554	ENSG00000231887
122961	ENSG00000165898
2103	ENSG00000119715
108	ENSG00000078295
109	ENSG00000138031
102	ENSG00000137845
103	ENSG00000160710
100	ENSG00000196839
22981	ENSG00000101004
107	ENSG00000164742
124751	ENSG00000184619
105	ENSG00000185736
113174	ENSG00000166788
113177	ENSG00000099840
113179	ENSG00000213638
649330	ENSG00000179172
286257	ENSG00000148362
140432	ENSG00000139797
85438	ENSG00000145309
200523	ENSG00000172073
201475	ENSG00000206418
2811	ENSG00000185245
22982	ENSG00000151240
80111	ENSG00000221972
128611	ENSG00000124203
85437	ENSG00000139168
80115	ENSG00000128298
80114	ENSG00000122870
349149	ENSG00000176402
1002	ENSG00000179242
54020	ENSG00000160190
90342	ENSG00000214272
138199	ENSG00000156017
286256	ENSG00000184925
83871	ENSG00000109113
10385	ENSG00000124508
10384	ENSG00000111801
10383	ENSG00000188229
83874	ENSG00000099992
83877	ENSG00000169490
83876	ENSG00000134042
83879	ENSG00000144354
390999	ENSG00000116726
390445	ENSG00000169327
390442	ENSG00000176198
390443	ENSG00000188655
10389	ENSG00000102098
54478	ENSG00000129195
100510275	ENSG00000160803
344	ENSG00000234906
7268	ENSG00000243725
7516	ENSG00000196584
7265	ENSG00000113312
7264	ENSG00000104522
210	ENSG00000148218
7266	ENSG00000168259
7260	ENSG00000032389
7263	ENSG00000128311
285598	ENSG00000175414
6204	ENSG00000124614
6205	ENSG00000142534
6206	ENSG00000112306
6207	ENSG00000110700
6201	ENSG00000171863
6202	ENSG00000142937
6203	ENSG00000170889
55766	ENSG00000246705
54429	ENSG00000127366
6208	ENSG00000164587
6209	ENSG00000115268
341	ENSG00000130208
256076	ENSG00000172752
5675	ENSG00000170848
6809	ENSG00000166900
5119	ENSG00000131165
6804	ENSG00000106089
55765	ENSG00000163362
3018	ENSG00000196226
6801	ENSG00000115808
9744	ENSG00000072818
10562	ENSG00000102837
10561	ENSG00000137965
10560	ENSG00000117479
113791	ENSG00000100100
9741	ENSG00000068697
10565	ENSG00000066777
10564	ENSG00000124198
390190	ENSG00000172365
390191	ENSG00000172362
10569	ENSG00000164609
10568	ENSG00000157765
9748	ENSG00000065613
9749	ENSG00000112419
390664	ENSG00000184471
390197	ENSG00000254466
388818	ENSG00000197683
55109	ENSG00000164252
51066	ENSG00000125046
96626	ENSG00000256671
96626	ENSG00000256977
24150	ENSG00000183632
24150	ENSG00000205457
100127889	ENSG00000173088
51061	ENSG00000153066
388633	ENSG00000203985
3992	ENSG00000149485
22986	ENSG00000156395
8839	ENSG00000064205
8838	ENSG00000112761
3013	ENSG00000196866
8835	ENSG00000120833
8834	ENSG00000178307
8837	ENSG00000003402
8836	ENSG00000137563
285331	ENSG00000180376
56935	ENSG00000166002
64005	ENSG00000136286
8832	ENSG00000066294
51460	ENSG00000163935
143689	ENSG00000134627
2205	ENSG00000179639
115024	ENSG00000141698
284312	ENSG00000152467
143686	ENSG00000149212
79759	ENSG00000167394
143684	ENSG00000077458
3017	ENSG00000158373
9595	ENSG00000115165
4535	ENSG00000198888
7678	ENSG00000196418
100130716	ENSG00000205277
3015	ENSG00000164032
1902	ENSG00000198121
7673	ENSG00000159885
149465	ENSG00000243710
100506193	ENSG00000183426
553128	ENSG00000215764
353189	ENSG00000173930
1759	ENSG00000106976
1758	ENSG00000152592
1757	ENSG00000123453
1756	ENSG00000198947
1755	ENSG00000187908
9220	ENSG00000221995
1572	ENSG00000197446
1750	ENSG00000006377
441869	ENSG00000235098
8085	ENSG00000167548
293	ENSG00000169100
284355	ENSG00000178928
51465	ENSG00000241519
728062	ENSG00000224089
728062	ENSG00000226023
728062	ENSG00000226600
728062	ENSG00000226685
728062	ENSG00000226929
728062	ENSG00000228517
728062	ENSG00000230347
728062	ENSG00000230594
728062	ENSG00000236126
728062	ENSG00000236371
728062	ENSG00000237957
728062	ENSG00000242362
100287932	ENSG00000138297
23640	ENSG00000133265
1284	ENSG00000134871
1287	ENSG00000188153
1286	ENSG00000081052
58527	ENSG00000146386
1280	ENSG00000139219
58525	ENSG00000011451
58524	ENSG00000064218
11164	ENSG00000165609
11165	ENSG00000112664
11166	ENSG00000125285
58528	ENSG00000025039
1289	ENSG00000130635
55908	ENSG00000130173
11162	ENSG00000170917
283431	ENSG00000139354
100129583	ENSG00000189157
8764	ENSG00000157873
8767	ENSG00000104312
8766	ENSG00000103769
8761	ENSG00000090621
688	ENSG00000102554
8763	ENSG00000135535
201299	ENSG00000187456
1573	ENSG00000134716
684	ENSG00000130303
687	ENSG00000119138
686	ENSG00000169814
1577	ENSG00000106258
680	ENSG00000102239
683	ENSG00000109743
79712	ENSG00000121964
4189	ENSG00000128590
149840	ENSG00000171984
114881	ENSG00000006025
1240	ENSG00000174600
50859	ENSG00000196104
220134	ENSG00000154839
220134	ENSG00000245478
55902	ENSG00000131069
8502	ENSG00000144283
8505	ENSG00000227345
441864	ENSG00000248385
258010	ENSG00000198168
8504	ENSG00000034693
55111	ENSG00000104886
55110	ENSG00000111196
55113	ENSG00000158156
55112	ENSG00000126870
55114	ENSG00000140750
55117	ENSG00000072041
55116	ENSG00000121775
55119	ENSG00000134186
55118	ENSG00000095713
5625	ENSG00000100033
5624	ENSG00000115718
5623	ENSG00000125650
219487	ENSG00000255223
5621	ENSG00000171867
5620	ENSG00000122304
8493	ENSG00000170836
8492	ENSG00000164099
8491	ENSG00000011566
8490	ENSG00000143248
8497	ENSG00000143847
8496	ENSG00000110841
8495	ENSG00000166387
8508	ENSG00000184117
219	ENSG00000137124
161779	ENSG00000182405
10241	ENSG00000136436
8498	ENSG00000031823
338324	ENSG00000184330
283349	ENSG00000153179
338321	ENSG00000185792
81577	ENSG00000141098
338322	ENSG00000182261
100302652	ENSG00000115239
219484	ENSG00000181371
10965	ENSG00000119673
4184	ENSG00000163206
5995	ENSG00000148604
23274	ENSG00000038532
28984	ENSG00000102760
5996	ENSG00000090104
5991	ENSG00000080298
28983	ENSG00000087128
5993	ENSG00000143390
28981	ENSG00000122970
90233	ENSG00000204519
10963	ENSG00000168439
23279	ENSG00000030066
5998	ENSG00000138835
28988	ENSG00000136279
28989	ENSG00000148335
51278	ENSG00000162783
51279	ENSG00000139178
10483	ENSG00000101310
84865	ENSG00000135637
51270	ENSG00000183434
51271	ENSG00000165006
51272	ENSG00000177951
84864	ENSG00000170854
51274	ENSG00000109787
729627	ENSG00000206260
51276	ENSG00000180479
51277	ENSG00000115137
64388	ENSG00000180875
8303	ENSG00000184602
131870	ENSG00000198585
57393	ENSG00000147003
10247	ENSG00000132541
131873	ENSG00000206384
221060	ENSG00000176236
100506042	ENSG00000254556
100505559	ENSG00000256993
91404	ENSG00000187231
54619	ENSG00000107443
400224	ENSG00000175985
81706	ENSG00000198729
644809	ENSG00000176753
151963	ENSG00000180611
120425	ENSG00000160593
10262	ENSG00000143368
128861	ENSG00000131059
64129	ENSG00000142910
337976	ENSG00000184032
10244	ENSG00000136933
128864	ENSG00000149609
128866	ENSG00000101421
128869	ENSG00000101464
84230	ENSG00000171488
55753	ENSG00000197444
337970	ENSG00000244025
6781	ENSG00000159167
6780	ENSG00000124214
6783	ENSG00000109193
6782	ENSG00000155304
6785	ENSG00000118402
337973	ENSG00000186925
6787	ENSG00000114904
27177	ENSG00000136696
6789	ENSG00000101109
6788	ENSG00000104375
337972	ENSG00000186977
56132	ENSG00000113205
56133	ENSG00000112852
56130	ENSG00000113211
56131	ENSG00000081818
56136	ENSG00000239389
4676	ENSG00000205531
56134	ENSG00000243232
56135	ENSG00000248383
56138	ENSG00000249158
1668	ENSG00000239839
1147	ENSG00000213341
100509861	ENSG00000237018
253738	ENSG00000108001
100510044	ENSG00000224041
100510044	ENSG00000244437
55589	ENSG00000138756
100288367	ENSG00000229212
100288367	ENSG00000255769
100288367	ENSG00000255846
100288367	ENSG00000255937
2880	ENSG00000224586
337978	ENSG00000187026
55803	ENSG00000184060
51601	ENSG00000144182
55801	ENSG00000111536
246	ENSG00000161905
117247	ENSG00000112394
240	ENSG00000012779
240	ENSG00000256561
55805	ENSG00000109771
117532	ENSG00000149488
55809	ENSG00000124496
55808	ENSG00000070526
249	ENSG00000162551
248	ENSG00000163295
205860	ENSG00000179046
100287010	ENSG00000255677
245812	ENSG00000166997
55585	ENSG00000160714
51605	ENSG00000089195
100130539	ENSG00000256666
51604	ENSG00000124155
64601	ENSG00000215305
64600	ENSG00000158786
401994	ENSG00000189181
100527949	ENSG00000196329
290	ENSG00000166825
100507268	ENSG00000164008
257397	ENSG00000157625
100507264	ENSG00000196960
27179	ENSG00000136694
7490	ENSG00000184937
196335	ENSG00000180919
57409	ENSG00000125457
9248	ENSG00000102195
121551	ENSG00000151136
341350	ENSG00000187950
9538	ENSG00000149547
113540	ENSG00000089505
9536	ENSG00000148344
57403	ENSG00000124209
113091	ENSG00000142538
9245	ENSG00000140297
9244	ENSG00000006016
9247	ENSG00000124827
221336	ENSG00000151917
219844	ENSG00000198331
133874	ENSG00000234511
100131902	ENSG00000232263
219333	ENSG00000152484
401647	ENSG00000155265
441376	ENSG00000205002
100507304	ENSG00000229070
3698	ENSG00000151655
3699	ENSG00000162267
353219	ENSG00000146049
1366	ENSG00000181885
645317	ENSG00000106153
3691	ENSG00000132470
3692	ENSG00000242372
3693	ENSG00000082781
3694	ENSG00000115221
3695	ENSG00000139626
3696	ENSG00000105855
3697	ENSG00000055957
153830	ENSG00000145860
2	ENSG00000175899
26038	ENSG00000116254
26039	ENSG00000184402
57181	ENSG00000196950
26034	ENSG00000074706
26035	ENSG00000138604
26036	ENSG00000112200
152100	ENSG00000187118
26030	ENSG00000126822
26031	ENSG00000070882
26032	ENSG00000173705
26033	ENSG00000107518
202559	ENSG00000112232
353514	ENSG00000187116
90668	ENSG00000186648
133686	ENSG00000152620
22801	ENSG00000137809
22800	ENSG00000133818
22803	ENSG00000088930
22802	ENSG00000016602
645037	ENSG00000231850
645037	ENSG00000236249
22807	ENSG00000030419
22806	ENSG00000161405
22809	ENSG00000169136
22808	ENSG00000158186
100507650	ENSG00000215277
147841	ENSG00000161888
138050	ENSG00000165102
116113	ENSG00000137166
23607	ENSG00000198087
116115	ENSG00000167625
2768	ENSG00000146535
341392	ENSG00000215009
79633	ENSG00000196159
2150	ENSG00000164251
10714	ENSG00000077514
10715	ENSG00000223802
10716	ENSG00000136535
10717	ENSG00000134262
4539	ENSG00000212907
10712	ENSG00000160767
10712	ENSG00000255849
10713	ENSG00000168883
2697	ENSG00000152661
2696	ENSG00000010310
2695	ENSG00000159224
2694	ENSG00000134812
2693	ENSG00000121853
2692	ENSG00000106128
2691	ENSG00000118702
2690	ENSG00000112964
54985	ENSG00000103145
126823	ENSG00000162755
54987	ENSG00000162384
54986	ENSG00000168038
54981	ENSG00000106733
54980	ENSG00000115998
285782	ENSG00000164304
54982	ENSG00000128973
54989	ENSG00000198146
54988	ENSG00000183549
23379	ENSG00000164151
9966	ENSG00000181634
57412	ENSG00000214435
613210	ENSG00000205884
28987	ENSG00000141101
387885	ENSG00000186710
84319	ENSG00000184220
